
**** SCALARS ****
run,n,repetition,module,name,value
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].udp,defaultMulticastLoop,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].tcp,typename,"""inet.transportlayer.tcp.Tcp"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].tcp,crcMode,"""declared"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].tcp,advertisedWindow,7504
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].tcp,delayedAcksEnabled,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].tcp,nagleEnabled,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].tcp,limitedTransmitEnabled,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].tcp,increasedIWEnabled,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].tcp,sackSupport,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].tcp,windowScalingSupport,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].tcp,windowScalingFactor,-1
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].tcp,timestampSupport,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].tcp,mss,536
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].tcp,msl,120s
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].tcp,tcpAlgorithmClass,"""TcpReno"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].tcp,useDataNotification,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].tcp,dupthresh,3
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].tcp,initialSsthresh,4294967295
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].tcp,stopOperationExtraTime,0s
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].tcp,stopOperationTimeout,2s
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].tcp,ecnWillingness,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].tcp,dctcpGamma,0.0625
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].tn,typename,"""inet.common.MessageDispatcher"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].tn,displayStringTextFormat,"""processed %p pk (%l)"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].tn,forwardServiceRegistration,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].tn,forwardProtocolRegistration,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].app[0],typename,"""inet.applications.udpapp.UdpBasicApp"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].app[0],interfaceTableModule,"""FakeWireCsmaCaNetwork.host[6].interfaceTable"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].app[0],clockModule,""""""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].app[0],localPort,-1
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].app[0],destAddresses,"""host[0]"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].app[0],localAddress,""""""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].app[0],packetName,"""UdpBasicAppData"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].app[0],destPort,5000
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].app[0],messageLength,1000B
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].app[0],startTime,0.787201s
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].app[0],stopTime,-1s
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].app[0],sendInterval,exponential(1s)
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].app[0],timeToLive,-1
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].app[0],dontFragment,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].app[0],dscp,-1
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].app[0],tos,-1
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].app[0],multicastInterface,""""""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].app[0],receiveBroadcast,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].app[0],joinLocalMulticastGroups,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].app[0],stopOperationExtraTime,-1s
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].app[0],stopOperationTimeout,2s
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].at,typename,"""inet.common.MessageDispatcher"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].at,displayStringTextFormat,"""processed %p pk (%l)"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].at,forwardServiceRegistration,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6].at,forwardProtocolRegistration,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6],typename,"""inet.node.inet.WirelessHost"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6],hasStatus,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6],osgModel,""""""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6],osgModelColor,""""""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6],canvasImage,""""""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6],canvasImageColor,""""""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6],recordPcap,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6],numPcapRecorders,0
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6],numLoInterfaces,1
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6],numWlanInterfaces,1
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6],numEthInterfaces,0
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6],numPppInterfaces,0
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6],numTunInterfaces,0
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6],numVirtInterfaces,0
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6],fcsMode,"""declared"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6],hasIpv4,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6],hasIpv6,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6],hasGn,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6],forwarding,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6],multicastForwarding,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6],hasUdp,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6],hasTcp,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6],hasSctp,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[6],numApps,1
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].radioIn[0].channel,typename,"""ned.IdealChannel"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].mobility,typename,"""inet.mobility.static.StationaryMobility"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].mobility,subjectModule,"""^"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].mobility,coordinateSystemModule,""""""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].mobility,displayStringTextFormat,"""p: %p\nv: %v"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].mobility,updateDisplayString,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].mobility,constraintAreaMinX,-inf m
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].mobility,constraintAreaMinY,-inf m
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].mobility,constraintAreaMinZ,-inf m
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].mobility,constraintAreaMaxX,inf m
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].mobility,constraintAreaMaxY,inf m
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].mobility,constraintAreaMaxZ,inf m
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].mobility,initialX,70m
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].mobility,initialY,0m
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].mobility,initialZ,0m
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].mobility,initialLatitude,nan deg
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].mobility,initialLongitude,nan deg
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].mobility,initialAltitude,0m
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].mobility,initialHeading,0deg
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].mobility,initialElevation,0deg
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].mobility,initialBank,0deg
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].mobility,initFromDisplayString,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].mobility,updateFromDisplayString,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].interfaceTable,typename,"""inet.networklayer.common.InterfaceTable"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].interfaceTable,displayAddresses,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].cb,typename,"""inet.common.MessageDispatcher"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].cb,displayStringTextFormat,"""processed %p pk (%l)"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].cb,forwardServiceRegistration,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].cb,forwardProtocolRegistration,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].bl,typename,"""inet.common.MessageDispatcher"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].bl,displayStringTextFormat,"""processed %p pk (%l)"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].bl,forwardServiceRegistration,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].bl,forwardProtocolRegistration,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].li,typename,"""inet.common.MessageDispatcher"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].li,displayStringTextFormat,"""processed %p pk (%l)"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].li,forwardServiceRegistration,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].li,forwardProtocolRegistration,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].lo[0].upperLayerIn.channel,typename,"""ned.IdealChannel"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].lo[0].lo.upperLayerOut.channel,typename,"""ned.IdealChannel"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].lo[0].lo,typename,"""inet.linklayer.loopback.Loopback"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].lo[0].lo,interfaceTableModule,"""FakeWireCsmaCaNetwork.host[7].interfaceTable"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].lo[0].lo,mtu,4470B
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].lo[0],typename,"""inet.linklayer.loopback.LoopbackInterface"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].lo[0],displayStringTextFormat,"""%a (%i)\n%m"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].lo[0],recordPcap,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].lo[0],numPcapRecorders,0
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].lo[0],interfaceTableModule,"""FakeWireCsmaCaNetwork.host[7].interfaceTable"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].radioIn.channel,typename,"""ned.IdealChannel"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].llc.upperLayerOut.channel,typename,"""ned.IdealChannel"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].upperLayerIn.channel,typename,"""ned.IdealChannel"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mib,typename,"""inet.linklayer.ieee80211.mib.Ieee80211Mib"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].llc,typename,"""inet.linklayer.ieee80211.llc.Ieee80211LlcLpd"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].llc,registerProtocol,false
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].agent,typename,"""inet.linklayer.ieee80211.mgmt.Ieee80211AgentSta"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].agent,interfaceTableModule,"""FakeWireCsmaCaNetwork.host[7].interfaceTable"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].agent,mibModule,"""FakeWireCsmaCaNetwork.host[7].wlan[0].mib"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].agent,activeScan,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].agent,channelsToScan,""""""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].agent,probeDelay,0.1s
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].agent,minChannelTime,0.15s
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].agent,maxChannelTime,0.3s
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].agent,authenticationTimeout,5s
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].agent,associationTimeout,5s
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].agent,startingTime,-1s
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].agent,defaultSsid,"""SSID"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mgmt,typename,"""inet.linklayer.ieee80211.mgmt.Ieee80211MgmtSta"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mgmt,interfaceTableModule,"""FakeWireCsmaCaNetwork.host[7].interfaceTable"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mgmt,numChannels,1
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mgmt,mibModule,"""FakeWireCsmaCaNetwork.host[7].wlan[0].mib"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mgmt,macModule,"""FakeWireCsmaCaNetwork.host[7].wlan[0].mac"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.channelAccess.pendingQueue,typename,"""inet.linklayer.ieee80211.mac.queue.PendingQueue"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.channelAccess.pendingQueue,displayStringTextFormat,"""contains %p pk (%l) pushed %u\npulled %o removed %r dropped %d"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.channelAccess.pendingQueue,packetCapacity,100
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.channelAccess.pendingQueue,dataCapacity,-1b
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.channelAccess.pendingQueue,dropperClass,"""inet::queueing::PacketAtCollectionEndDropper"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.channelAccess.pendingQueue,comparatorClass,"""inet::ieee80211::MgmtOverDataComparator"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.channelAccess.pendingQueue,bufferModule,""""""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.channelAccess.inProgressFrames,typename,"""inet.linklayer.ieee80211.mac.queue.InProgressFrames"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.channelAccess.inProgressFrames,pendingQueueModule,"""^.pendingQueue"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.channelAccess.inProgressFrames,originatorMacDataServiceModule,"""^.^.originatorMacDataService"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.channelAccess.inProgressFrames,ackHandlerModule,"""^.^.ackHandler"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.channelAccess.contention,typename,"""inet.linklayer.ieee80211.mac.contention.Contention"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.channelAccess.contention,initialChannelBusy,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.channelAccess.contention,backoffOptimization,true
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.channelAccess,typename,"""inet.linklayer.ieee80211.mac.channelaccess.Dcaf"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.channelAccess,difsn,-1
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.channelAccess,cwMin,-1
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.channelAccess,cwMax,-1
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.channelAccess,rxModule,"""^.^.rx"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.originatorMacDataService.fragmentationPolicy,typename,"""inet.linklayer.ieee80211.mac.fragmentation.BasicFragmentationPolicy"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.originatorMacDataService.fragmentationPolicy,fragmentationThreshold,1500B
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.originatorMacDataService,typename,"""inet.linklayer.ieee80211.mac.originator.OriginatorMacDataService"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.recipientMacDataService,typename,"""inet.linklayer.ieee80211.mac.recipient.RecipientMacDataService"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.rateSelection,typename,"""inet.linklayer.ieee80211.mac.rateselection.RateSelection"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.rateSelection,rateControlModule,"""^.rateControl"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.rateSelection,multicastFrameBitrate,-1bps
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.rateSelection,responseAckFrameBitrate,-1bps
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.rateSelection,responseCtsFrameBitrate,-1bps
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.rateSelection,dataFrameBitrate,-1bps
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.rateSelection,dataFrameBandwidth,nan Hz
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.rateSelection,dataFrameNumSpatialStreams,-1
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.rateSelection,mgmtFrameBitrate,-1bps
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.rateSelection,controlFrameBitrate,-1bps
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.recoveryProcedure,typename,"""inet.linklayer.ieee80211.mac.originator.NonQosRecoveryProcedure"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.recoveryProcedure,cwCalculatorModule,"""^.channelAccess"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.recoveryProcedure,rtsPolicyModule,"""^.rtsPolicy"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.recoveryProcedure,shortRetryLimit,7
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.recoveryProcedure,longRetryLimit,4
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.originatorProtectionMechanism,typename,"""inet.linklayer.ieee80211.mac.protectionmechanism.OriginatorProtectionMechanism"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.originatorProtectionMechanism,rateSelectionModule,"""^.rateSelection"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.ackHandler,typename,"""inet.linklayer.ieee80211.mac.originator.AckHandler"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.originatorAckPolicy,typename,"""inet.linklayer.ieee80211.mac.originator.OriginatorAckPolicy"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.originatorAckPolicy,rateSelectionModule,"""^.rateSelection"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.originatorAckPolicy,ackTimeout,-1s
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.recipientAckPolicy,typename,"""inet.linklayer.ieee80211.mac.recipient.RecipientAckPolicy"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.recipientAckPolicy,rateSelectionModule,"""^.rateSelection"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.rtsPolicy,typename,"""inet.linklayer.ieee80211.mac.originator.RtsPolicy"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.rtsPolicy,rateSelectionModule,"""^.rateSelection"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.rtsPolicy,ctsTimeout,-1s
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.rtsPolicy,rtsThreshold,2346B
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.ctsPolicy,typename,"""inet.linklayer.ieee80211.mac.recipient.CtsPolicy"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.ctsPolicy,rxModule,"""^.^.rx"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf.ctsPolicy,rateSelectionModule,"""^.rateSelection"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf,typename,"""inet.linklayer.ieee80211.mac.coordinationfunction.Dcf"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf,rxModule,"""^.rx"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.dcf,txModule,"""^.tx"""
Base-0-20250724-20:54:55-92405,10,0,FakeWireCsmaCaNetwork.host[7].wlan[0].mac.ds,typename,"""inet.linklayer.ieee80211.mac.Ds"""
